varying_param_name,varying_param_value,density_method,RMSE,RW-RMSE,SERA,DW-RMSE,DW-SERA
sampling_proportion,0.8525525525525525,relevance,2.2732019265543606,2.8985621298753297,2489.321639860985,2.984350195456726,3356.487281547737
sampling_proportion,0.8525525525525525,denseweight,2.3234057999308417,2.985542645165782,2640.6373667233634,3.028671613466436,3502.060538202662
sampling_proportion,0.8539539539539539,relevance,2.264510210119834,2.890179322991246,2474.8799469455817,2.972049873465069,3327.94438206317
sampling_proportion,0.8539539539539539,denseweight,2.3346322613952295,2.95832269933476,2592.59401428283,3.0225908500883714,3511.301164180386
sampling_proportion,0.8553553553553552,relevance,2.3216026165302766,2.94566913229185,2570.7450746599957,3.0321109712610643,3485.6368474050905
sampling_proportion,0.8553553553553552,denseweight,2.327156679008297,2.9649918305276834,2604.4223222475407,3.0165618829892495,3496.235351615625
sampling_proportion,0.8567567567567567,relevance,2.302281017815406,2.898465723412493,2488.837169260077,2.9904955914722113,3411.9090615935147
sampling_proportion,0.8567567567567567,denseweight,2.316041247715135,2.9621123903639353,2599.5085549838354,3.001938219639484,3468.496365608131
sampling_proportion,0.8581581581581581,relevance,2.2733744506320117,2.8773567007174763,2452.830165625202,2.9662529994346105,3319.6572582496565
sampling_proportion,0.8581581581581581,denseweight,2.3309960814030575,2.956995466387201,2590.2103405169905,3.0233992946143164,3503.2333031039866
sampling_proportion,0.8595595595595595,relevance,2.236275598063778,2.8646983968965745,2431.344998413474,2.9427348124841792,3270.912949189012
sampling_proportion,0.8595595595595595,denseweight,2.3089109238835714,2.938660838367023,2558.4550388666003,3.000815223565498,3437.344773998188
sampling_proportion,0.8609609609609609,relevance,2.3103750143269006,2.9319617501423205,2546.7844822920433,3.0174607196758902,3437.018940811218
sampling_proportion,0.8609609609609609,denseweight,2.309926046369426,2.9499799719786184,2578.10830819166,3.0076690438425264,3461.87547744016
sampling_proportion,0.8623623623623623,relevance,2.257279834510225,2.8979784599913674,2488.3303446035625,2.9767214090767755,3329.322075842093
sampling_proportion,0.8623623623623623,denseweight,2.322731067584744,2.9216097531479903,2528.6704275771135,2.994775673777432,3455.286882694277
sampling_proportion,0.8637637637637637,relevance,2.2872881367875513,2.9065426006081347,2503.1998748073142,2.9931913363313982,3381.9323868272945
sampling_proportion,0.8637637637637637,denseweight,2.300228875015621,2.908701631062259,2506.2843086453154,2.9667743719556707,3382.832421219512
sampling_proportion,0.8651651651651651,relevance,2.287904748509186,2.90036051440743,2492.46040240999,2.9882372134117476,3377.1178641395963
sampling_proportion,0.8651651651651651,denseweight,2.3292944550597374,2.971915952679094,2616.9448307344214,3.02758131117743,3504.1628814754113
sampling_proportion,0.8665665665665665,relevance,2.234027409312256,2.856845772243324,2418.1325708927025,2.9451982794016827,3265.801000622134
sampling_proportion,0.8665665665665665,denseweight,2.329555124026704,2.9588366957632783,2593.6971475467612,3.0204454131404908,3490.932327889103
sampling_proportion,0.8679679679679679,relevance,2.2653284173438255,2.8871909018204325,2469.5625548693038,2.9775544265083913,3330.860124918748
sampling_proportion,0.8679679679679679,denseweight,2.314505468184274,2.9394780115834473,2559.79286065856,3.0035576158047834,3438.8481681333333
sampling_proportion,0.8693693693693693,relevance,2.308473049916885,2.902273770975654,2495.7181472337393,2.988774347320002,3392.264994780201
sampling_proportion,0.8693693693693693,denseweight,2.33324134249489,2.936409594818302,2554.292352565679,3.0061212274133604,3477.4948962379
sampling_proportion,0.8707707707707707,relevance,2.242766186939243,2.825592084036747,2365.6355555119735,2.920571591387628,3222.9406703356435
sampling_proportion,0.8707707707707707,denseweight,2.3352790485535375,2.976004907011375,2623.9869068338016,3.0292478157463054,3532.948992932428
sampling_proportion,0.8721721721721721,relevance,2.260408840526941,2.8824824236923905,2461.904575062992,2.968758860419009,3322.941341473364
sampling_proportion,0.8721721721721721,denseweight,2.307159603618154,2.9395924412595105,2560.005651750761,3.000332536918079,3451.195981900022
sampling_proportion,0.8735735735735735,relevance,2.2427376524193106,2.8463432038117666,2400.350717056326,2.9408206473335383,3266.8800161654403
sampling_proportion,0.8735735735735735,denseweight,2.302629918743831,2.9208017576153753,2527.1124993197627,2.9885800662205937,3431.9851411977743
sampling_proportion,0.8749749749749749,relevance,2.2616978558532805,2.867273836603163,2435.825524568129,2.9611397669391475,3320.8584961198217
sampling_proportion,0.8749749749749749,denseweight,2.3098977175160758,2.964601297155138,2604.0626258486914,3.0132343208598074,3492.2693545118036
sampling_proportion,0.8763763763763763,relevance,2.27422601456281,2.8915574310272687,2477.1017516027855,2.9815775440725747,3352.731423167111
sampling_proportion,0.8763763763763763,denseweight,2.3154324782843267,2.9538682585762692,2584.819067762427,3.0185301212837854,3497.7819286238314
sampling_proportion,0.8777777777777777,relevance,2.274068931804075,2.886679725183754,2468.9014226048566,2.979090228043623,3332.6059359918877
sampling_proportion,0.8777777777777777,denseweight,2.2986286887100342,2.930989478136236,2544.8214057542395,2.990633891758239,3416.7715133300185
sampling_proportion,0.8791791791791791,relevance,2.260231755449123,2.858023117031013,2420.182679027375,2.9445490487014303,3288.4586502610264
sampling_proportion,0.8791791791791791,denseweight,2.3051561396530817,2.936601519388727,2554.7503232953163,2.9944009923855672,3427.875336628527
sampling_proportion,0.8805805805805805,relevance,2.271756162348276,2.8595226212595146,2422.2675949890504,2.945938333710054,3289.4537239416486
sampling_proportion,0.8805805805805805,denseweight,2.3501252447952234,2.9905092963148547,2649.4978382295876,3.055573757828421,3583.707793741862
sampling_proportion,0.8819819819819819,relevance,2.2987736539609425,2.9131785230533236,2514.3588742344514,3.0077689839074893,3408.7231681639973
sampling_proportion,0.8819819819819819,denseweight,2.3124272331727247,2.91550906356878,2518.1526667520957,2.984447996447319,3447.1375334339914
sampling_proportion,0.8833833833833833,relevance,2.273919052854871,2.859830501376238,2422.9918847914155,2.9571017310902143,3318.489615145489
sampling_proportion,0.8833833833833833,denseweight,2.324910143969245,2.9181027366917274,2522.7392741033914,2.9838512523094094,3459.5652067805195
sampling_proportion,0.8847847847847847,relevance,2.272985958111861,2.8383638775325113,2387.098290981212,2.9359956156782174,3283.5020069350417
sampling_proportion,0.8847847847847847,denseweight,2.3176761474028247,2.968530705641501,2610.690835384617,3.0359867822029276,3504.025102302571
sampling_proportion,0.886186186186186,relevance,2.258790800845082,2.8648366936115095,2431.6636938734514,2.9419691356489297,3281.8331543109134
sampling_proportion,0.886186186186186,denseweight,2.3068313247086265,2.937669473332644,2556.803199183791,2.9891670566564312,3427.0886548086696
sampling_proportion,0.8875875875875875,relevance,2.290610052883966,2.887526107101221,2469.7270425674265,2.976602977061366,3375.9946054951856
sampling_proportion,0.8875875875875875,denseweight,2.3263918667197494,2.9476736166964113,2573.9696517307984,3.0073991000848252,3488.790050046581
sampling_proportion,0.8889889889889889,relevance,2.2690360980299613,2.8455567674286932,2398.7980591940827,2.9419288390408256,3295.9981921094736
sampling_proportion,0.8889889889889889,denseweight,2.299942367450256,2.9361709626285473,2553.9802326703907,3.0032979307496626,3443.6639130152535
sampling_proportion,0.8903903903903904,relevance,2.2523403860604745,2.824399673773741,2363.6182356589716,2.9068054339770155,3238.7527614718488
sampling_proportion,0.8903903903903904,denseweight,2.307770147187252,2.9167322658091104,2520.4163943218555,2.9753857415246374,3408.2404246773667
sampling_proportion,0.8917917917917917,relevance,2.270552421953471,2.860122887897396,2423.281183065269,2.941234827519346,3280.334184094446
sampling_proportion,0.8917917917917917,denseweight,2.327013580898543,2.9673009947431974,2608.2187324638803,3.027334034435038,3503.9395243162853
sampling_proportion,0.8931931931931931,relevance,2.2902465274996424,2.886562474142499,2468.834974032589,2.971727480687232,3371.18202398304
sampling_proportion,0.8931931931931931,denseweight,2.3059722987021583,2.9371150410654456,2555.754420303416,2.9981508209957703,3458.9352253658385
sampling_proportion,0.8945945945945946,relevance,2.251371429460692,2.8498693181883445,2406.1375571415433,2.9422394614777456,3281.5204633228504
sampling_proportion,0.8945945945945946,denseweight,2.303676819562964,2.9480850081390217,2574.832060510488,3.0041470485255766,3461.4817177847513
sampling_proportion,0.8959959959959959,relevance,2.2875170830934555,2.860554641687544,2424.3338941490415,2.958584729097132,3331.2727087287685
sampling_proportion,0.8959959959959959,denseweight,2.3293238804449596,2.9824632427588775,2635.355828834266,3.0375026767399835,3531.271479889453
sampling_proportion,0.8973973973973973,relevance,2.257262836519189,2.8727439163089246,2445.1527528292413,2.971857602014472,3334.305078557593
sampling_proportion,0.8973973973973973,denseweight,2.308830384805305,2.924286721114967,2533.4637327648575,2.985806246673214,3407.9424992581908
sampling_proportion,0.8987987987987988,relevance,2.242779406613292,2.830191229383426,2373.105139164626,2.922247393725286,3231.393098550541
sampling_proportion,0.8987987987987988,denseweight,2.303899584596485,2.9340891776789864,2550.590802755013,3.00093758550712,3445.867920427041
sampling_proportion,0.9002002002002001,relevance,2.2832531412878287,2.90820030450524,2505.977514601264,2.993598136043388,3365.859750490536
sampling_proportion,0.9002002002002001,denseweight,2.3016184248491096,2.914806425346136,2516.775045440298,2.978864517701462,3407.8224587833374
sampling_proportion,0.9016016016016015,relevance,2.297960935100688,2.921724633436117,2529.2821698568337,3.002393167019216,3431.645436598728
sampling_proportion,0.9016016016016015,denseweight,2.27924389407982,2.891380983883717,2476.607962309963,2.9589623062999393,3345.318839587318
sampling_proportion,0.903003003003003,relevance,2.248242461248532,2.8402207628312377,2389.9334931044705,2.923230428083309,3248.21138834102
sampling_proportion,0.903003003003003,denseweight,2.3053136914723353,2.941741094400677,2564.077656373059,2.999375322418125,3440.6920634888097
sampling_proportion,0.9044044044044043,relevance,2.271168621852824,2.891156873535668,2476.186564969659,2.975492795205014,3336.2415931994415
sampling_proportion,0.9044044044044043,denseweight,2.3096897668551875,2.9581843820298905,2592.7618779154527,3.018992737088176,3484.065642480335
sampling_proportion,0.9058058058058057,relevance,2.259034774821299,2.88238175245691,2461.253747998203,2.9644037504054204,3308.5077775517857
sampling_proportion,0.9058058058058057,denseweight,2.306249119695749,2.932114390933564,2546.775538934766,3.0012475899316122,3446.0769398542184
sampling_proportion,0.9072072072072072,relevance,2.269243215038424,2.876906450811316,2452.352918941314,2.9649188258026453,3307.52141993363
sampling_proportion,0.9072072072072072,denseweight,2.3172782490412214,2.958196438747961,2592.5654312767833,3.019684954896452,3486.163459517912
sampling_proportion,0.9086086086086085,relevance,2.2660480765109274,2.863693019693101,2429.7598331263757,2.95674253280333,3323.516030932147
sampling_proportion,0.9086086086086085,denseweight,2.3087719999181084,2.952239260853472,2582.029844044396,3.0104559473915176,3448.456994984202
sampling_proportion,0.9100100100100099,relevance,2.258748338249374,2.886175207097979,2467.9215444775828,2.977216552067499,3322.796098932531
sampling_proportion,0.9100100100100099,denseweight,2.3159393636385177,2.9311971775056826,2545.6357414279373,2.9935241794212053,3432.5110370806888
sampling_proportion,0.9114114114114114,relevance,2.3027250319193926,2.894568895619865,2482.219457029832,2.991006986163622,3414.189668063645
sampling_proportion,0.9114114114114114,denseweight,2.3496108653466776,2.9797312536991623,2630.3312763795952,3.0418948612509524,3549.664189507579
sampling_proportion,0.9128128128128127,relevance,2.2729821500686644,2.899233032309132,2490.0858384661938,2.989626103314016,3372.9516240360967
sampling_proportion,0.9128128128128127,denseweight,2.299078854348606,2.9332305265893215,2548.745458627041,2.99101098479305,3407.0388071299353
sampling_proportion,0.9142142142142141,relevance,2.262928766397776,2.864684277494425,2431.3831064959954,2.95313020510916,3306.8217991409483
sampling_proportion,0.9142142142142141,denseweight,2.3360953933435304,2.9654851453408426,2605.338914724101,3.039269949862408,3524.4949887744287
sampling_proportion,0.9156156156156156,relevance,2.2645250391665,2.841101096333799,2391.4359955589966,2.932223704320236,3282.8145524558827
sampling_proportion,0.9156156156156156,denseweight,2.3114216033240513,2.9461522073772395,2571.144814057959,2.988610469912755,3461.785992910454
sampling_proportion,0.917017017017017,relevance,2.293928111889527,2.896214528669832,2485.011487944854,2.991611134384388,3398.0939733016007
sampling_proportion,0.917017017017017,denseweight,2.3037821213324303,2.9340529633032535,2550.3701095832275,2.9998604684777357,3434.92951298816
sampling_proportion,0.9184184184184183,relevance,2.253425395023817,2.8586030497012946,2421.035390049726,2.953088465227717,3275.666123492052
sampling_proportion,0.9184184184184183,denseweight,2.3317499611330295,2.958908454532938,2593.7135198634705,3.0253597473502545,3511.46707222541
sampling_proportion,0.9198198198198198,relevance,2.2565095071372223,2.868633600940095,2437.868922643365,2.951874134036689,3309.980669675353
sampling_proportion,0.9198198198198198,denseweight,2.330034906458023,2.92481054730219,2534.263977117863,2.9826370703559233,3445.287778986475
sampling_proportion,0.9212212212212212,relevance,2.2880525439668364,2.894525124387436,2482.1645667440425,2.9868045505966836,3383.8518073050122
sampling_proportion,0.9212212212212212,denseweight,2.325108902646898,2.9463589382266484,2571.5341145660605,3.014789977985366,3482.0774785692365
sampling_proportion,0.9226226226226225,relevance,2.289070192083668,2.88640272278413,2468.1691165379,2.975674362315832,3331.950665456184
sampling_proportion,0.9226226226226225,denseweight,2.2989354953458485,2.9448934641874613,2569.6692059199236,2.9970150032603327,3435.6874687026516
sampling_proportion,0.924024024024024,relevance,2.247748249317043,2.846265840756248,2399.981649605194,2.9382940607527144,3270.5865344352765
sampling_proportion,0.924024024024024,denseweight,2.320000965462182,2.9541740133298227,2585.31874213196,3.0192162569537366,3490.35370868324
sampling_proportion,0.9254254254254254,relevance,2.286246731134282,2.867382123364999,2436.077292541129,2.9506452990270495,3323.0976326807013
sampling_proportion,0.9254254254254254,denseweight,2.3147063967894232,2.934883255499214,2551.6113586492575,2.9872803607039713,3437.7002301051316
sampling_proportion,0.9268268268268267,relevance,2.262146798885723,2.850530801627977,2407.240540251893,2.9415553734206745,3291.1502157763694
sampling_proportion,0.9268268268268267,denseweight,2.322408028001065,2.965010593305158,2604.3939743899236,3.0312380567446042,3501.4114838618993
sampling_proportion,0.9282282282282281,relevance,2.28924412676209,2.8678591553352395,2436.4078619716324,2.9693525774066383,3365.946825286915
sampling_proportion,0.9282282282282281,denseweight,2.3058767253051498,2.9358991258713507,2553.666388015571,3.0082909901942423,3451.6677542337884
sampling_proportion,0.9296296296296296,relevance,2.2859220957637616,2.9039757216268582,2498.4466697456637,2.9943712937815183,3367.9314191172875
sampling_proportion,0.9296296296296296,denseweight,2.3075972072524538,2.9396507782934957,2559.8541389837633,2.993483244669814,3447.5008037603216
sampling_proportion,0.9310310310310309,relevance,2.263507934296058,2.877445567759114,2452.972028434587,2.9588724432773574,3311.2975501173064
sampling_proportion,0.9310310310310309,denseweight,2.3127163040655714,2.9342449745910004,2550.915962274342,2.9945985589314428,3450.086280334782
sampling_proportion,0.9324324324324323,relevance,2.2658840258598176,2.8612642610844885,2425.5460976296063,2.9568928536357553,3311.5857614373626
sampling_proportion,0.9324324324324323,denseweight,2.3152239118356324,2.951160888080222,2580.024733529362,3.0132603534602422,3458.9242308127195
sampling_proportion,0.9338338338338338,relevance,2.241502646517395,2.849773950442867,2406.026936779248,2.9307054859663,3231.4844855899596
sampling_proportion,0.9338338338338338,denseweight,2.307785553902601,2.9637851300587204,2602.308051454416,3.020717149850893,3468.387909716922
sampling_proportion,0.9352352352352351,relevance,2.3202059203593395,2.9074266561442217,2504.529398980599,2.9945910738377424,3435.8233421724103
sampling_proportion,0.9352352352352351,denseweight,2.3095516121657,2.910798487328479,2510.1310015592726,2.970602468131432,3413.1474233210483
sampling_proportion,0.9366366366366365,relevance,2.299397923620852,2.8936687458496166,2480.624551682832,2.9770137068775835,3376.2049894594697
sampling_proportion,0.9366366366366365,denseweight,2.302034726093677,2.9407274931461598,2562.1143752885955,2.9930145816464915,3415.6787320475687
sampling_proportion,0.938038038038038,relevance,2.2842944996617645,2.895283951965398,2483.7034727516693,2.984193016870388,3352.3044408672167
sampling_proportion,0.938038038038038,denseweight,2.318861354093289,2.943314123440877,2566.3277026386418,3.0087391728798174,3464.094038148579
sampling_proportion,0.9394394394394393,relevance,2.2487319253261195,2.834149159172414,2379.651584243321,2.924290634623993,3246.9659099423206
sampling_proportion,0.9394394394394393,denseweight,2.307894389372795,2.9465334214592267,2572.2807974232787,3.009547780828684,3467.3354242172463
sampling_proportion,0.9408408408408407,relevance,2.258430317477536,2.871599544045087,2443.3755597515988,2.950798862663377,3301.7831422637664
sampling_proportion,0.9408408408408407,denseweight,2.329060040998565,2.949283432823401,2576.991546507199,3.0110887923404595,3480.384816228412
sampling_proportion,0.9422422422422422,relevance,2.2733638384314094,2.868190624773047,2437.2661000745543,2.9489775044717144,3299.252110426296
sampling_proportion,0.9422422422422422,denseweight,2.3002048219875504,2.9312122113596706,2545.286142029126,2.988771596723271,3398.8738901482634
sampling_proportion,0.9436436436436436,relevance,2.273840969754809,2.8890948299639354,2472.988390242006,2.968615212143581,3335.8089792364085
sampling_proportion,0.9436436436436436,denseweight,2.3118879247225625,2.9492898487246233,2577.3100859682045,3.0128014437815844,3470.693599187454
sampling_proportion,0.9450450450450449,relevance,2.300389669188448,2.9043388226449873,2498.9149726835044,2.9938758741385563,3402.8554382923753
sampling_proportion,0.9450450450450449,denseweight,2.3359257705512233,2.960945688909159,2597.1922030370197,3.0201251714130715,3496.135682452101
sampling_proportion,0.9464464464464464,relevance,2.2818954330572137,2.9123815602400427,2512.6777610358245,2.9946599296230563,3383.3786380859306
sampling_proportion,0.9464464464464464,denseweight,2.294641326285134,2.9136723639086894,2515.2645398494546,2.9838498240800733,3402.6187263083825
sampling_proportion,0.9478478478478478,relevance,2.285723128400066,2.870677923471689,2441.6162030661962,2.9674336048779435,3344.269031515337
sampling_proportion,0.9478478478478478,denseweight,2.304815328398993,2.9415793849881293,2563.337828103459,2.9991329843807173,3442.3112385831905
sampling_proportion,0.9492492492492491,relevance,2.290107254677677,2.9003380909073373,2491.9701542029206,2.9876962790649313,3405.5272373114108
sampling_proportion,0.9492492492492491,denseweight,2.3056590189345103,2.943484806097264,2566.842036415841,3.001086763646005,3446.1878206599445
sampling_proportion,0.9506506506506506,relevance,2.2817850241559,2.89715128886285,2486.7173009326607,2.976211064762101,3358.462145688507
sampling_proportion,0.9506506506506506,denseweight,2.316298964078569,2.9322315994441595,2547.0348763187462,2.993830900833741,3449.7922406499006
sampling_proportion,0.952052052052052,relevance,2.257146720482892,2.8533577890439874,2412.2831629688235,2.942491892443457,3290.656495702234
sampling_proportion,0.952052052052052,denseweight,2.3403138565261217,2.9513751462056286,2580.871874614363,3.0247266472259238,3529.9198636371534
sampling_proportion,0.9534534534534533,relevance,2.2680643048905496,2.86071847535743,2424.783172647035,2.9503629827093993,3289.9443721140965
sampling_proportion,0.9534534534534533,denseweight,2.3545995200735743,2.9862964726946775,2641.777560545398,3.05332526338344,3564.7349772768703
sampling_proportion,0.9548548548548548,relevance,2.2829609707083423,2.8998964593211194,2491.3883442389433,2.9785409443633193,3354.623355908083
sampling_proportion,0.9548548548548548,denseweight,2.304592121327398,2.9221694759730097,2529.868152453688,2.977966969643369,3408.8557618423674
sampling_proportion,0.9562562562562562,relevance,2.2727857918148313,2.8766827467953315,2451.7550717263994,2.9660354160472093,3329.1253781001833
sampling_proportion,0.9562562562562562,denseweight,2.310272656820362,2.9416228656868126,2563.4838337453302,3.0113506127943266,3448.665334017513
sampling_proportion,0.9576576576576575,relevance,2.2836030815690265,2.861436238546666,2425.7259915143136,2.960111172383852,3326.981136288984
sampling_proportion,0.9576576576576575,denseweight,2.3167532043874948,2.9349963716064313,2551.8569828789005,2.996372902757495,3448.647524336456
sampling_proportion,0.959059059059059,relevance,2.259674289117794,2.8744390621776605,2448.1788926603567,2.960744126900565,3317.3780590681313
sampling_proportion,0.959059059059059,denseweight,2.3284270493326686,2.934414075345914,2550.952238819095,2.9997038283095545,3463.8005011655105
sampling_proportion,0.9604604604604604,relevance,2.258400720083951,2.8763602652538083,2451.2121468739524,2.964084281372291,3282.9032215284756
sampling_proportion,0.9604604604604604,denseweight,2.313863094022677,2.938466620388863,2557.7270353450294,3.0022701222228205,3443.963439125772
sampling_proportion,0.9618618618618617,relevance,2.268690111557018,2.853057521762076,2411.815040622452,2.9441140997401285,3315.0962593746694
sampling_proportion,0.9618618618618617,denseweight,2.2981382298065767,2.9278112123333964,2539.338996620815,2.9877182826553965,3424.7866915881814
sampling_proportion,0.9632632632632632,relevance,2.268572510524968,2.840643482720406,2390.731748070893,2.932758596275015,3279.103169374034
sampling_proportion,0.9632632632632632,denseweight,2.341467488765968,2.952568035800315,2582.528285781131,3.01813363695376,3514.800147265011
sampling_proportion,0.9646646646646646,relevance,2.273956351077976,2.866572807886226,2434.7863012309413,2.951004629002228,3300.1952005046974
sampling_proportion,0.9646646646646646,denseweight,2.3238235456232172,2.9473425983254398,2573.8351908970294,3.019681614671422,3493.8467388781137
sampling_proportion,0.9660660660660659,relevance,2.2620420730180903,2.826987838808088,2368.3244774597088,2.9220568693596003,3258.3075032761
sampling_proportion,0.9660660660660659,denseweight,2.315130326467297,2.93949230724691,2559.453879923472,3.004409713339636,3448.0415875901194
sampling_proportion,0.9674674674674674,relevance,2.2843351069155093,2.8719001727471563,2443.753699714256,2.9597575701350274,3328.688849493484
sampling_proportion,0.9674674674674674,denseweight,2.3016864206580046,2.927708560765175,2539.285358674886,2.99451706474187,3423.7266015560613
sampling_proportion,0.9688688688688688,relevance,2.241844303213432,2.8409018212022903,2390.97479920522,2.927987333272008,3242.1089839772026
sampling_proportion,0.9688688688688688,denseweight,2.304994362182789,2.915820889677989,2518.702941816684,2.9849889505893628,3411.7567618816142
sampling_proportion,0.9702702702702702,relevance,2.265836606656455,2.868180495152085,2437.339878868943,2.9676536014540633,3333.9395953675207
sampling_proportion,0.9702702702702702,denseweight,2.3121205024609313,2.942571019770072,2565.019527166441,3.005717956928653,3464.8463442228494
sampling_proportion,0.9716716716716716,relevance,2.2597838724161488,2.872327588938541,2444.4255178093813,2.957276172246546,3297.2348518194945
sampling_proportion,0.9716716716716716,denseweight,2.326553188305257,2.94928744113062,2576.945562607974,3.00718156249442,3482.4648724587805
sampling_proportion,0.973073073073073,relevance,2.3042694115078475,2.904390753680896,2499.071185041603,2.990911019124168,3404.418523346988
sampling_proportion,0.973073073073073,denseweight,2.3070831551642312,2.94306323770551,2565.963171249373,2.999068957400919,3444.3327887187666
sampling_proportion,0.9744744744744744,relevance,2.283941198911796,2.880275597171283,2457.788243323448,2.966298097384874,3325.5542002444836
sampling_proportion,0.9744744744744744,denseweight,2.3103972653131635,2.921191995064478,2528.4460462404704,2.977671908199897,3428.573202636067
sampling_proportion,0.9758758758758758,relevance,2.3044829807985496,2.8982772856776147,2488.5602807365703,2.986700381846379,3379.0981044498008
sampling_proportion,0.9758758758758758,denseweight,2.3308263596046266,2.954120114883998,2585.425320485579,3.025134234848448,3534.2909244984053
sampling_proportion,0.9772772772772772,relevance,2.280570128826046,2.8640242083086007,2430.1009621907683,2.9674819623899285,3347.064573666419
sampling_proportion,0.9772772772772772,denseweight,2.3118179435755115,2.930629803206409,2544.4827583943324,2.9958076086603005,3463.4419478758955
sampling_proportion,0.9786786786786786,relevance,2.275192120871039,2.897878281975884,2487.8295148393418,2.982648906060454,3333.920225805897
sampling_proportion,0.9786786786786786,denseweight,2.306161156919604,2.931218741225571,2545.6547508453914,2.9886444749614314,3435.9392136936613
sampling_proportion,0.98008008008008,relevance,2.2682793031885264,2.8572893150565624,2418.818136480651,2.948593370471745,3316.371863968281
sampling_proportion,0.98008008008008,denseweight,2.2806216949672904,2.926100626933691,2536.7691847847827,2.9780426271139944,3406.564200175002
sampling_proportion,0.9814814814814814,relevance,2.264486356565432,2.8434687962645415,2395.5557331686537,2.937016028282928,3284.569162005614
sampling_proportion,0.9814814814814814,denseweight,2.3134843536455496,2.9466483054020705,2572.338638566615,3.008775913424235,3467.9552123091285
sampling_proportion,0.9828828828828828,relevance,2.269472773246203,2.850994317024079,2408.162642907966,2.937743720708455,3264.5346422018697
sampling_proportion,0.9828828828828828,denseweight,2.284133597817101,2.8994026948582285,2490.3227678526528,2.9613150864911093,3346.0101472495912
sampling_proportion,0.9842842842842842,relevance,2.255871699148673,2.865914173612385,2433.5783717771938,2.9665667749439493,3320.5251077693183
sampling_proportion,0.9842842842842842,denseweight,2.3030152056596513,2.9342836797302763,2550.871697558527,2.993289499980442,3441.637684323291
sampling_proportion,0.9856856856856856,relevance,2.2697244716494986,2.8641437367663807,2430.568970950526,2.953711578164914,3320.9561670593766
sampling_proportion,0.9856856856856856,denseweight,2.29678694500165,2.924535052364756,2533.688680110203,2.9862704942159763,3403.0044204251594
sampling_proportion,0.987087087087087,relevance,2.2637559189016536,2.8566913193408934,2417.9642129239987,2.9458718710758873,3287.9518795047825
sampling_proportion,0.987087087087087,denseweight,2.322230769103162,2.959669882077898,2595.066533764393,3.0233476227292453,3498.667119125051
sampling_proportion,0.9884884884884884,relevance,2.2675399723039136,2.8742927184838987,2447.8429283479413,2.9687935020960112,3337.4243690866138
sampling_proportion,0.9884884884884884,denseweight,2.3204258716801878,2.9508021562947566,2579.425597193086,3.0043484093892325,3476.006810446714
sampling_proportion,0.9898898898898898,relevance,2.2387978394767245,2.845308173706541,2398.8243512148106,2.9330632552123266,3271.0250300533276
sampling_proportion,0.9898898898898898,denseweight,2.321431373585387,2.963882555531204,2602.809687971881,3.0256763742507564,3496.512464252828
sampling_proportion,0.9912912912912912,relevance,2.284492665974104,2.8572432811255286,2418.5395792937848,2.951194094794269,3313.878044666517
sampling_proportion,0.9912912912912912,denseweight,2.2916001597832962,2.905449742132956,2500.853669029879,2.959012836529897,3376.8467254129546
sampling_proportion,0.9926926926926926,relevance,2.282800342583117,2.8956873342440796,2484.640682838392,2.9794609774836034,3349.8626794980783
sampling_proportion,0.9926926926926926,denseweight,2.317362556017192,2.9660539572610287,2606.209391946882,3.022951961606806,3491.138537807289
sampling_proportion,0.994094094094094,relevance,2.2491954283727176,2.846332414660363,2400.1410017762432,2.9408139939328746,3266.8961134407273
sampling_proportion,0.994094094094094,denseweight,2.3368853343180724,2.970070059910127,2613.077041552703,3.0286056653562414,3517.507642014613
sampling_proportion,0.9954954954954954,relevance,2.2509970677145406,2.8425507844826754,2393.8853870399826,2.9264958373772436,3249.681438624932
sampling_proportion,0.9954954954954954,denseweight,2.3168003398648658,2.9556688457620863,2587.9651348033376,3.00749237871152,3467.1502234620193
sampling_proportion,0.9968968968968969,relevance,2.2971184142912238,2.867173237116932,2435.4451581741823,2.961459717858128,3359.9897134164853
sampling_proportion,0.9968968968968969,denseweight,2.2832011580232394,2.914832888027644,2517.0551973126753,2.9746744503007636,3394.510677623145
sampling_proportion,0.9982982982982982,relevance,2.2726507954339574,2.8845551438018453,2464.9897411810857,2.9804684909065666,3371.819723205211
sampling_proportion,0.9982982982982982,denseweight,2.3119464611349416,2.9472091369840703,2573.1311459470403,3.014876881606957,3471.464070033826
sampling_proportion,0.9996996996996996,relevance,2.2656236664919365,2.8716915657166107,2443.457630570946,2.9607699571514505,3307.2418764309487
sampling_proportion,0.9996996996996996,denseweight,2.3338278263769174,2.94902229503984,2576.452174493342,3.007826392355607,3492.856714839996
sampling_proportion,1.001101101101101,relevance,2.2713128265004725,2.877155673813406,2452.7590825906523,2.9627160488060307,3327.7705451714633
sampling_proportion,1.001101101101101,denseweight,2.3267702967711794,2.9698330892453657,2613.068023634115,3.030401213660546,3525.245545921454
sampling_proportion,1.0025025025025025,relevance,2.2393317377204216,2.8310519554740945,2374.654092618522,2.924155917847636,3234.001955916129
sampling_proportion,1.0025025025025025,denseweight,2.307606704628343,2.925209277176869,2534.929804757739,2.991407065284294,3438.4648830968263
sampling_proportion,1.003903903903904,relevance,2.2840884156578474,2.8768983877957153,2452.2652723988404,2.980449738873536,3399.716869368051
